target,fold,model,param_profile,weight_profile,top_k,features,weight_min,weight_max,weight_std,delta_std_val
Q1,3,hist_gb,smooth,recent_resid,80,80,0.15922850470520497,4.262440537323417,0.8412991435760283,0.09849401819896776
Q1,4,hist_gb,smooth,recent_resid,80,80,0.19571833989356893,3.0292044626170114,0.6004558495338105,0.11375216981452962
Q1,0,hist_gb,mid,uniform,80,80,1.0,1.0,0.0,0.032698689571077924
Q1,1,hist_gb,mid,uniform,80,80,1.0,1.0,0.0,0.07189062333382994
Q1,2,hist_gb,mid,uniform,80,80,1.0,1.0,0.0,0.08971520748608212
Q1,3,hist_gb,mid,uniform,80,80,1.0,1.0,0.0,0.10396771960058174
Q1,4,hist_gb,mid,uniform,80,80,1.0,1.0,0.0,0.03933243340787223
Q1,0,hist_gb,mid,subject_class,80,80,0.7803439410884278,1.381378822297987,0.18248271417243525,0.04641011271035437
Q1,1,hist_gb,mid,subject_class,80,80,0.7682190851982007,1.4022334198570934,0.19051796440174487,0.0299012309259035
Q1,2,hist_gb,mid,subject_class,80,80,0.8044444444444444,1.3407407407407406,0.1741295101959639,0.08489793318371405
Q1,3,hist_gb,mid,subject_class,80,80,0.772075309860778,1.3967627532667717,0.18590042838559823,0.10735755084937684
Q1,4,hist_gb,mid,subject_class,80,80,0.7614693779023995,1.4101022679023945,0.18884372884815226,0.14005961751467136
Q1,0,hist_gb,mid,recent_class,80,80,0.4095449895186069,2.3105241127612466,0.4016963569407968,0.03573864684604981
Q1,1,hist_gb,mid,recent_class,80,80,0.30125428729861015,2.464651984031339,0.4786016867663399,0.06842465817046252
Q1,2,hist_gb,mid,recent_class,80,80,0.3360141706095371,2.5101142517700215,0.5235912657430967,0.1031614056147066
Q1,3,hist_gb,mid,recent_class,80,80,0.36034721446352846,2.8599931089311905,0.5491656072572014,0.10202250464422451
Q1,4,hist_gb,mid,recent_class,80,80,0.38940514838796436,2.413617042531497,0.4181697105114215,0.13890553146584061
Q1,0,hist_gb,mid,recent_resid,80,80,0.20252040756744824,3.295445890188341,0.5933096697406969,0.017215320652921768
Q1,1,hist_gb,mid,recent_resid,80,80,0.12853003809724428,3.498493446423684,0.6871302208823948,0.08524824009547487
Q1,2,hist_gb,mid,recent_resid,80,80,0.14354961704544592,3.7542717752709645,0.7595402688126621,0.12519347876191075
Q1,3,hist_gb,mid,recent_resid,80,80,0.15922850470520497,4.262440537323417,0.8412991435760283,0.10258328883925312
Q1,4,hist_gb,mid,recent_resid,80,80,0.19571833989356893,3.0292044626170114,0.6004558495338105,0.13410916551409252
Q1,0,hist_gb,tiny,uniform,80,80,1.0,1.0,0.0,0.03824026726301941
Q1,1,hist_gb,tiny,uniform,80,80,1.0,1.0,0.0,0.09892875628505672
Q1,2,hist_gb,tiny,uniform,80,80,1.0,1.0,0.0,0.04739070028253093
Q1,3,hist_gb,tiny,uniform,80,80,1.0,1.0,0.0,0.09038955329200078
Q1,4,hist_gb,tiny,uniform,80,80,1.0,1.0,0.0,0.07052564807652748
Q1,0,hist_gb,tiny,subject_class,80,80,0.7803439410884278,1.381378822297987,0.18248271417243525,0.03809491274549888
Q1,1,hist_gb,tiny,subject_class,80,80,0.7682190851982007,1.4022334198570934,0.19051796440174487,0.02095107249224597
Q1,2,hist_gb,tiny,subject_class,80,80,0.8044444444444444,1.3407407407407406,0.1741295101959639,0.108655694246834
Q1,3,hist_gb,tiny,subject_class,80,80,0.772075309860778,1.3967627532667717,0.18590042838559823,0.0809765187473134
Q1,4,hist_gb,tiny,subject_class,80,80,0.7614693779023995,1.4101022679023945,0.18884372884815226,0.09464556236167013
Q1,0,hist_gb,tiny,recent_class,80,80,0.4095449895186069,2.3105241127612466,0.4016963569407968,0.033813617695237524
Q1,1,hist_gb,tiny,recent_class,80,80,0.30125428729861015,2.464651984031339,0.4786016867663399,0.01743898700348781
Q1,2,hist_gb,tiny,recent_class,80,80,0.3360141706095371,2.5101142517700215,0.5235912657430967,0.07894265481654417
Q1,3,hist_gb,tiny,recent_class,80,80,0.36034721446352846,2.8599931089311905,0.5491656072572014,0.10942286338936534
