target,config_key,model,param_profile,weight_profile,top_k,shrink,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,rank_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss
Q1,ridge|logit_newton|ridge1|subject_class|top40,ridge,ridge1,subject_class,40,0.5,0.5979150589904834,0.5963948403265755,0.007490175118855635,-0.022111031176637264,0.6054246329317184,0.5403187647100796,0.6441173111728568,0.5952786240204352,0.6158103103293721,0.5963948403265755
Q1,ridge|logit_newton|ridge3|subject_class|top40,ridge,ridge3,subject_class,40,0.2,0.5883522373754098,0.603886444218815,-0.002072646496217967,-0.014619427284397801,0.6060320774715874,0.5366868608287408,0.629014505754322,0.5919853999428601,0.583602989703184,0.603886444218815
Q1,ridge|logit_newton|ridge10|uniform|top40,ridge,ridge10,uniform,40,0.35,0.5896763382695914,0.604949029723448,-0.000748545602036299,-0.013556841779764794,0.6063424660088907,0.5296355903862726,0.6285398384674296,0.5925015241490431,0.5964949910162122,0.604949029723448
Q1,ridge|logit_newton|ridge0p3|uniform|top40,ridge,ridge0p3,uniform,40,0.35,0.5968486359119414,0.6001017204616313,0.006423752040313646,-0.01840415104158144,0.6067161988729655,0.5491850499995685,0.6376880241649207,0.5938473357888793,0.6056316969532614,0.6001017204616313
Q1,ridge|logit_newton|ridge1|uniform|top40,ridge,ridge1,uniform,40,0.2,0.5902200575271177,0.604798012611564,-0.0002048263445100229,-0.013707858891648828,0.6068552881999917,0.5410189675088205,0.6297273987101453,0.591952499280628,0.5867843921160832,0.604798012611564
Q1,ridge|logit_newton|ridge0p3|uniform|top40,ridge,ridge0p3,uniform,40,0.2,0.591924424615629,0.6043948571845822,0.001499540744001271,-0.0141110143186306,0.6075166983345344,0.5452549023837174,0.6317881723604153,0.5926347270147182,0.5884465145911804,0.6043948571845822
Q1,ridge|logit_newton|ridge3|uniform|top40,ridge,ridge3,uniform,40,0.5,0.59529317095768,0.6012268259035257,0.004868287086052248,-0.01727904559968707,0.6079361149349464,0.5325007961332201,0.6360915389200906,0.5932213165394251,0.616508408783547,0.6012268259035257
Q1,ridge|logit_newton|ridge3|uniform|top40,ridge,ridge3,uniform,40,0.2,0.5889448556119705,0.6060103927529339,-0.0014800282596572067,-0.012495478750278899,0.6083531995420418,0.5371944779192062,0.6281311405931954,0.5916892562732128,0.5851894273960357,0.6060103927529339
Q1,ridge|logit_newton|ridge30|subject_class|top40,ridge,ridge30,subject_class,40,0.35,0.5897167728197893,0.6067789825013444,-0.0007081110518384337,-0.011726889001868357,0.6085782748026686,0.5298607131240416,0.62930333825563,0.5949260318975479,0.5916425485852798,0.6067789825013444
Q1,ridge|logit_newton|ridge10|uniform|top40,ridge,ridge10,uniform,40,0.5,0.5930579206887943,0.605031165847188,0.002633036817166534,-0.013474705656024821,0.6089240809945692,0.525668146895516,0.6327866008839824,0.5937679282910416,0.6118108009650368,0.605031165847188
Q1,ridge|logit_newton|ridge10|subject_class|top40,ridge,ridge10,subject_class,40,0.2,0.5879679030351407,0.606532805999241,-0.002456980836487044,-0.011973065503971814,0.6090954778720524,0.5344377418210166,0.6279702835911901,0.5925123364637841,0.582113197442527,0.606532805999241
Q1,ridge|logit_newton|ridge30|subject_class|top40,ridge,ridge30,subject_class,40,0.5,0.5924876149797905,0.6068013441820141,0.0020627311081627964,-0.011704527321198643,0.609408051835058,0.5258180192983574,0.6330330281678334,0.596792458049978,0.6040094371474692,0.6068013441820141
Q1,ridge|logit_newton|ridge0p3|subject_class|top40,ridge,ridge0p3,subject_class,40,0.12,0.5901764749781291,0.6073474274260294,-0.0002484088934986417,-0.01115844407718336,0.6101657651698812,0.5430286919512324,0.6313758171739497,0.592747820143551,0.5796719685507319,0.6073474274260294
Q1,ridge|logit_newton|ridge1|subject_class|top40,ridge,ridge1,subject_class,40,0.12,0.5892756933514999,0.6077857494121534,-0.0011491905201278518,-0.010720122091059436,0.6107531007065041,0.5409017576053663,0.6300810568596417,0.5924472382727712,0.5786139911362734,0.6077857494121534
Q1,ridge|logit_newton|ridge1|uniform|top40,ridge,ridge1,uniform,40,0.5,0.5994128026210307,0.6000798903491517,0.008987918749402968,-0.018425981154061133,0.6108703297042435,0.5428213520969353,0.641097504275054,0.5945099300023069,0.6209252233114738,0.6000798903491517
Q1,ridge|logit_newton|ridge0p3|subject_class|top40,ridge,ridge0p3,subject_class,40,0.5,0.6030907220081677,0.5970596098028417,0.012665838136539986,-0.021446261700371116,0.610979347888157,0.5506278828460088,0.6516560554380716,0.5970917154674292,0.6207289801545582,0.5970596098028417
Q1,ridge|logit_newton|ridge30|uniform|top40,ridge,ridge30,uniform,40,0.35,0.5903466400499053,0.6090780810633045,-7.82438217223902e-05,-0.009427790439908268,0.6110423142061339,0.5297501756760805,0.6282462396655939,0.5944519600932018,0.5942407048909674,0.6090780810633045
Q1,ridge|logit_newton|ridge10|uniform|top40,ridge,ridge10,uniform,40,0.2,0.5884450916828422,0.6083361500217375,-0.001979792188785523,-0.010169721481475325,0.6110631988821443,0.5346050487858267,0.6273212177049534,0.5922498499579055,0.5835167171794656,0.6083361500217375
