target,fold,model,param_profile,weight_profile,top_k,features,weight_min,weight_max,weight_std,delta_std_val
Q1,2,ridge,ridge10,uniform,80,80,1.0,1.0,0.0,0.19486447786750707
Q1,3,ridge,ridge10,uniform,80,80,1.0,1.0,0.0,0.19464708027598568
Q1,4,ridge,ridge10,uniform,80,80,1.0,1.0,0.0,0.28484399885857
Q1,0,ridge,ridge10,subject_class,80,80,0.7803439410884278,1.381378822297987,0.18248271417243525,93631795854.97635
Q1,1,ridge,ridge10,subject_class,80,80,0.7682190851982007,1.4022334198570934,0.19051796440174487,0.19135484926117466
Q1,2,ridge,ridge10,subject_class,80,80,0.8044444444444444,1.3407407407407406,0.1741295101959639,0.19207216266004568
Q1,3,ridge,ridge10,subject_class,80,80,0.772075309860778,1.3967627532667717,0.18590042838559823,0.1923843781354925
Q1,4,ridge,ridge10,subject_class,80,80,0.7614693779023995,1.4101022679023945,0.18884372884815226,0.28987155857820235
Q1,0,ridge,ridge10,recent_class,80,80,0.4095449895186069,2.3105241127612466,0.4016963569407968,124864855228.7347
Q1,1,ridge,ridge10,recent_class,80,80,0.30125428729861015,2.464651984031339,0.4786016867663399,0.19472852733633114
Q1,2,ridge,ridge10,recent_class,80,80,0.3360141706095371,2.5101142517700215,0.5235912657430967,0.1782183976879765
Q1,3,ridge,ridge10,recent_class,80,80,0.36034721446352846,2.8599931089311905,0.5491656072572014,0.2248093334518943
Q1,4,ridge,ridge10,recent_class,80,80,0.38940514838796436,2.413617042531497,0.4181697105114215,0.2862182525497504
Q1,0,ridge,ridge10,recent_resid,80,80,0.20252040756744824,3.295445890188341,0.5933096697406969,136918410703.47095
Q1,1,ridge,ridge10,recent_resid,80,80,0.12853003809724428,3.498493446423684,0.6871302208823948,0.2087677831422371
Q1,2,ridge,ridge10,recent_resid,80,80,0.14354961704544592,3.7542717752709645,0.7595402688126621,0.21781676652574689
Q1,3,ridge,ridge10,recent_resid,80,80,0.15922850470520497,4.262440537323417,0.8412991435760283,0.27216426516783
Q1,4,ridge,ridge10,recent_resid,80,80,0.19571833989356893,3.0292044626170114,0.6004558495338105,0.3007902582005308
Q1,0,ridge,ridge30,uniform,80,80,1.0,1.0,0.0,95031855748.36763
Q1,1,ridge,ridge30,uniform,80,80,1.0,1.0,0.0,0.17725947105447418
Q1,2,ridge,ridge30,uniform,80,80,1.0,1.0,0.0,0.17341463364288978
Q1,3,ridge,ridge30,uniform,80,80,1.0,1.0,0.0,0.18205201639952912
Q1,4,ridge,ridge30,uniform,80,80,1.0,1.0,0.0,0.2679641968184116
Q1,0,ridge,ridge30,subject_class,80,80,0.7803439410884278,1.381378822297987,0.18248271417243525,89609947534.9726
Q1,1,ridge,ridge30,subject_class,80,80,0.7682190851982007,1.4022334198570934,0.19051796440174487,0.17838904482978246
Q1,2,ridge,ridge30,subject_class,80,80,0.8044444444444444,1.3407407407407406,0.1741295101959639,0.17174251892829184
Q1,3,ridge,ridge30,subject_class,80,80,0.772075309860778,1.3967627532667717,0.18590042838559823,0.18117567042172153
Q1,4,ridge,ridge30,subject_class,80,80,0.7614693779023995,1.4101022679023945,0.18884372884815226,0.27056394235991055
Q1,0,ridge,ridge30,recent_class,80,80,0.4095449895186069,2.3105241127612466,0.4016963569407968,111688119817.17397
Q1,1,ridge,ridge30,recent_class,80,80,0.30125428729861015,2.464651984031339,0.4786016867663399,0.17962477727169088
Q1,2,ridge,ridge30,recent_class,80,80,0.3360141706095371,2.5101142517700215,0.5235912657430967,0.16170828468456974
Q1,3,ridge,ridge30,recent_class,80,80,0.36034721446352846,2.8599931089311905,0.5491656072572014,0.20456084369429478
Q1,4,ridge,ridge30,recent_class,80,80,0.38940514838796436,2.413617042531497,0.4181697105114215,0.2637125052562678
Q1,0,ridge,ridge30,recent_resid,80,80,0.20252040756744824,3.295445890188341,0.5933096697406969,121155156384.37756
