candidate,target,mode,success,sources,full_logloss,last_logloss,pseudo_public_logloss
pseudo_simplex_prob_cv0p18_l20p01,S2,prob,True,"{""anchor"": 0.5836818289575849, ""pattern_safe_candidates_20260622/s2down_only_noq1"": 0.002953957825103074, ""pattern_safe_candidates_20260622/s2down_s4up_noq1"": 0.0029539578251035507, ""public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p65"": 0.13242559650756944, ""direction_gated_ablation_20260622/core_plus_q2tiny"": 0.0007225360597258838, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4tight"": 0.00072253605972592, ""direction_gated_ablation_20260622/core_plus_q2"": 0.0007225360597259281, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4mid"": 0.0007225360597259235, ""public_aware_stack_blend_20260622/target_select_public_aggressive_logit_anchorblend_w0p65"": 0.13242569191177128, ""public_aware_stack_blend_20260622/target_select_public_balanced_logit_anchorblend_w0p65"": 0.13242569191177153, ""direction_gated_ablation_20260622/core_plus_q3"": 0.0007225360597259078, ""direction_gated_ablation_20260622/core_plus_q2q3"": 0.0007225360597259103, ""pattern_safe_candidates_20260622/q1_s2down_only"": 0.0029539578251038317, ""direction_gated_ablation_20260622/core_q1up_s2tight_s4tight"": 0.0007225360597259037, ""direction_gated_ablation_20260622/core_plus_s1"": 0.0007225360597258794, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.0007225360597259433, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.0029539578251033347, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.000722534873355795}",0.5571084422571789,0.6016210115798688,0.5617578353855308
pseudo_simplex_prob_cv0p18_l20p01,S3,prob,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905736,0.5577197842335565
pseudo_simplex_prob_cv0p18_l20p01,S4,prob,True,"{""anchor"": 1.0}",0.630799037604625,0.5886543846409902,0.6388541003020844
pseudo_simplex_prob_cv0p18_l20p04,Q1,prob,True,"{""anchor"": 1.0}",0.5904248838716277,0.6185058715032128,0.5992853020335808
pseudo_simplex_prob_cv0p18_l20p04,Q2,prob,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6508508077287695
pseudo_simplex_prob_cv0p18_l20p04,Q3,prob,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6401313821293818
pseudo_simplex_prob_cv0p18_l20p04,S1,prob,True,"{""anchor"": 1.0}",0.492352153213852,0.4495444660169762,0.4815635303223689
pseudo_simplex_prob_cv0p18_l20p04,S2,prob,True,"{""anchor"": 0.8440838513158302, ""pattern_safe_candidates_20260622/s2down_only_noq1"": 0.0005318301559008481, ""pattern_safe_candidates_20260622/s2down_s4up_noq1"": 0.0005318157322344121, ""public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p65"": 0.051262951549297844, ""public_aware_stack_blend_20260622/target_select_public_aggressive_logit_anchorblend_w0p65"": 0.05126295267930085, ""public_aware_stack_blend_20260622/target_select_public_balanced_logit_anchorblend_w0p65"": 0.05126295267930056, ""pattern_safe_candidates_20260622/q1_s2down_only"": 0.0005318301559008841, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.0005318157322345265}",0.558650591871463,0.6139843915886396,0.5652348029966927
pseudo_simplex_prob_cv0p18_l20p04,S3,prob,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905736,0.5577197842335565
pseudo_simplex_prob_cv0p18_l20p04,S4,prob,True,"{""anchor"": 1.0}",0.630799037604625,0.5886543846409902,0.6388541003020844
pseudo_simplex_logit_cv0p02_l20p002,Q1,logit,True,"{""anchor"": 0.9065330327209821, ""direction_gated_ablation_20260622/core_plus_q2tiny"": 0.008700301791807086, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4tight"": 0.008700301791807015, ""direction_gated_ablation_20260622/core_plus_q2"": 0.008700301791806746, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4mid"": 0.008700301791806381, ""direction_gated_ablation_20260622/core_plus_q3"": 0.008700301791807138, ""direction_gated_ablation_20260622/core_plus_q2q3"": 0.008700301791807186, ""pattern_safe_candidates_20260622/q1_s2down_only"": 0.007582125576378634, ""direction_gated_ablation_20260622/core_plus_s1"": 0.008700301791806976, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.00870030179180704, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.0075821255763786925, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.008700301791805093}",0.5894307529970246,0.6168334257860454,0.5992310537081456
