action_key,target,source,mode,alpha,threshold,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,test_abs_delta_mean,test_mean_delta,test_up_rate,test_down_rate,risk_proxy,base_positive_rate,up_n,down_n,up_precision_actual_1,down_precision_actual_0,up_lift_vs_base,down_lift_vs_base0,up_logloss_gain_vs_anchor,down_logloss_gain_vs_anchor
Q2::constrained_target_blend_logit_newton/composite::down::a0.5::t0.03,Q2,constrained_target_blend_logit_newton/composite,down,0.5,0.03,0.6936777057060797,0.6396078018274861,0.0007978490821571871,0.001523432527084756,0.0037189067043236733,-0.0037189067043236733,0.0,0.032,0.005333333333333334,0.6823529411764706,0,3,,0.3333333333333333,,0.01568627450980392,,0.00018705266624234143
Q2::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite::down::a0.5::t0.03,Q2,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite,down,0.5,0.03,0.6936777057060797,0.6396078018274861,0.0007978490821571871,0.001523432527084756,0.0037189067043236733,-0.0037189067043236733,0.0,0.032,0.005333333333333334,0.6823529411764706,0,3,,0.3333333333333333,,0.01568627450980392,,0.00018705266624234143
Q2::constrained_target_blend_logit_newton/last_guard_0p008::up::a1::t0.03,Q2,constrained_target_blend_logit_newton/last_guard_0p008,up,1.0,0.03,0.6914232146833433,0.6396176478779472,-0.0014566419405791509,0.0015332785775458158,0.003021188756243842,0.003021188756243842,0.008,0.0,0.0,0.6823529411764706,3,0,0.6666666666666666,,-0.015686274509803977,,-0.13947955101561382,
Q2::constrained_target_blend_logit_newton/last_guard_0p008::up::a1::t0.05,Q2,constrained_target_blend_logit_newton/last_guard_0p008,up,1.0,0.05,0.6914232146833433,0.6396176478779472,-0.0014566419405791509,0.0015332785775458158,0.003021188756243842,0.003021188756243842,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.5440397436462145,
Q2::constrained_target_blend_logit_newton/last_guard_0p008::up::a1::t0.08,Q2,constrained_target_blend_logit_newton/last_guard_0p008,up,1.0,0.08,0.6914232146833433,0.6396176478779472,-0.0014566419405791509,0.0015332785775458158,0.003021188756243842,0.003021188756243842,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.5440397436462145,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::down::a1::t0.03,Q2,constrained_target_blend_logit_newton/last_guard_0p002,down,1.0,0.03,0.692683626790353,0.6396239181157183,-0.00019622983356948343,0.0015395488153169268,0.0021424756416441237,-0.0021424756416441237,0.0,0.0,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::down::a1::t0.05,Q2,constrained_target_blend_logit_newton/last_guard_0p002,down,1.0,0.05,0.692683626790353,0.6396239181157183,-0.00019622983356948343,0.0015395488153169268,0.0021424756416441237,-0.0021424756416441237,0.0,0.0,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::down::a1::t0.08,Q2,constrained_target_blend_logit_newton/last_guard_0p002,down,1.0,0.08,0.692683626790353,0.6396239181157183,-0.00019622983356948343,0.0015395488153169268,0.0021424756416441237,-0.0021424756416441237,0.0,0.0,0.0,0.6823529411764706,0,0,,,,,,
Q2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite::down::a0.75::t0.05,Q2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite,down,0.75,0.05,0.69417100626439,0.6396322584356513,0.0012911496404675038,0.0015478891352499469,0.007747796358634187,-0.007747796358634187,0.0,0.02,0.0,0.6823529411764706,0,2,,0.5,,0.1823529411764706,,0.07264695678120264
Q2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite::down::a0.75::t0.08,Q2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite,down,0.75,0.08,0.69417100626439,0.6396322584356513,0.0012911496404675038,0.0015478891352499469,0.007747796358634187,-0.007747796358634187,0.0,0.016,0.0,0.6823529411764706,0,2,,0.5,,0.1823529411764706,,0.07264695678120264
Q2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last::down::a0.75::t0.05,Q2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last,down,0.75,0.05,0.69417100626439,0.6396322584356513,0.0012911496404675038,0.0015478891352499469,0.007747796358634187,-0.007747796358634187,0.0,0.02,0.0,0.6823529411764706,0,2,,0.5,,0.1823529411764706,,0.07264695678120264
Q2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last::down::a0.75::t0.08,Q2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last,down,0.75,0.08,0.69417100626439,0.6396322584356513,0.0012911496404675038,0.0015478891352499469,0.007747796358634187,-0.007747796358634187,0.0,0.016,0.0,0.6823529411764706,0,2,,0.5,,0.1823529411764706,,0.07264695678120264
Q2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite::down::a0.75::t0.03,Q2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite,down,0.75,0.03,0.69417100626439,0.6396322584356513,0.0012911496404675038,0.0015478891352499469,0.007747796358634187,-0.007747796358634187,0.0,0.06,0.0075,0.6823529411764706,0,8,,0.375,,0.057352941176470607,,0.002305784496688418
Q2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last::down::a0.75::t0.03,Q2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last,down,0.75,0.03,0.69417100626439,0.6396322584356513,0.0012911496404675038,0.0015478891352499469,0.007747796358634187,-0.007747796358634187,0.0,0.06,0.0075,0.6823529411764706,0,8,,0.375,,0.057352941176470607,,0.002305784496688418
Q2::constrained_target_blend_logit_newton/last_guard_0p008::down_thr::a0.75::t0.03,Q2,constrained_target_blend_logit_newton/last_guard_0p008,down_thr,0.75,0.03,0.6921113874293198,0.639640738822733,-0.0007684691946027167,0.0015563695223316243,0.0005632305047415547,-0.0005632305047415547,0.0,0.02,0.01,0.6823529411764706,0,2,,0.0,,-0.3176470588235294,,-0.0661457046990972
Q2::residual_single_model_opt_ridge_logit_newton/ridge_residual_full::down_thr::a0.5::t0.05,Q2,residual_single_model_opt_ridge_logit_newton/ridge_residual_full,down_thr,0.5,0.05,0.6929138107154229,0.6396820341273323,3.395409150042106e-05,0.0015976648269309113,0.00038323374768155704,-0.00038323374768155704,0.0,0.012,0.006,0.6823529411764706,0,2,,0.0,,-0.3176470588235294,,-0.0679007551445659
Q2::constrained_target_blend_logit_newton/last_guard_0p002::up_thr::a1::t0.03,Q2,constrained_target_blend_logit_newton/last_guard_0p002,up_thr,1.0,0.03,0.6931870507552538,0.6397106911721542,0.0003071941313312898,0.0016263218717528227,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.13823735909899437,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::up_thr::a1::t0.05,Q2,constrained_target_blend_logit_newton/last_guard_0p002,up_thr,1.0,0.05,0.6931870507552538,0.6397106911721542,0.0003071941313312898,0.0016263218717528227,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.13823735909899437,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::full::a1::t0.03,Q2,constrained_target_blend_logit_newton/last_guard_0p002,full,1.0,0.03,0.6921004215233411,0.6397173748747726,-0.0007794351005814271,0.0016330055743712935,0.0030720721820268414,-0.0012128791012614056,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.13823735909899437,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::damped::a1::t0.03,Q2,constrained_target_blend_logit_newton/last_guard_0p002,damped,1.0,0.03,0.6921004215233411,0.6397173748747726,-0.0007794351005814271,0.0016330055743712935,0.0030720721820268414,-0.0012128791012614056,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.13823735909899437,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::full::a1::t0.05,Q2,constrained_target_blend_logit_newton/last_guard_0p002,full,1.0,0.05,0.6921004215233411,0.6397173748747726,-0.0007794351005814271,0.0016330055743712935,0.0030720721820268414,-0.0012128791012614056,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.13823735909899437,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::damped::a1::t0.05,Q2,constrained_target_blend_logit_newton/last_guard_0p002,damped,1.0,0.05,0.6921004215233411,0.6397173748747726,-0.0007794351005814271,0.0016330055743712935,0.0030720721820268414,-0.0012128791012614056,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.13823735909899437,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::full::a1::t0.08,Q2,constrained_target_blend_logit_newton/last_guard_0p002,full,1.0,0.08,0.6921004215233411,0.6397173748747726,-0.0007794351005814271,0.0016330055743712935,0.0030720721820268414,-0.0012128791012614056,0.0,0.0,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::damped::a1::t0.08,Q2,constrained_target_blend_logit_newton/last_guard_0p002,damped,1.0,0.08,0.6921004215233411,0.6397173748747726,-0.0007794351005814271,0.0016330055743712935,0.0030720721820268414,-0.0012128791012614056,0.0,0.0,0.0,0.6823529411764706,0,0,,,,,,
Q2::residual_single_model_opt_ridge/ridge_residual_full::up::a0.5::t0.03,Q2,residual_single_model_opt_ridge/ridge_residual_full,up,0.5,0.03,0.6925479421955869,0.6397185056717397,-0.00033191442833557794,0.0016341363713383572,0.0014033948607419507,0.0014033948607419507,0.004,0.0,0.0,0.6823529411764706,2,0,0.5,,-0.1823529411764706,,-0.1776444004853301,
Q2::residual_single_model_opt_ridge/ridge_residual_full::up::a0.5::t0.05,Q2,residual_single_model_opt_ridge/ridge_residual_full,up,0.5,0.05,0.6925479421955869,0.6397185056717397,-0.00033191442833557794,0.0016341363713383572,0.0014033948607419507,0.0014033948607419507,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.3752074313675574,
Q2::residual_single_model_opt_ridge/ridge_residual_full::up::a0.5::t0.08,Q2,residual_single_model_opt_ridge/ridge_residual_full,up,0.5,0.08,0.6925479421955869,0.6397185056717397,-0.00033191442833557794,0.0016341363713383572,0.0014033948607419507,0.0014033948607419507,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.3752074313675574,
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p75::down_thr::a1::t0.03,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p75,down_thr,1.0,0.03,0.6932559275343707,0.6397462585772452,0.00037607091044822294,0.0016618892768438531,0.0017617095063686746,-0.0017617095063686746,0.0,0.024,0.012,0.6823529411764706,0,2,,0.0,,-0.3176470588235294,,-0.07063029426586614
Q2::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_last::down_thr::a1::t0.03,Q2,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_last,down_thr,1.0,0.03,0.6940582368336795,0.6397475981318118,0.001178380209757024,0.001663228831410457,0.0038798783201768774,-0.0038798783201768774,0.0,0.04,0.012,0.6823529411764706,0,5,,0.2,,-0.11764705882352938,,-0.02827489013397767
Q2::residual_single_model_opt_ridge_logit_newton/ridge_residual_composite::down_thr::a1::t0.03,Q2,residual_single_model_opt_ridge_logit_newton/ridge_residual_composite,down_thr,1.0,0.03,0.6940582368336795,0.6397475981318118,0.001178380209757024,0.001663228831410457,0.0038798783201768774,-0.0038798783201768774,0.0,0.04,0.012,0.6823529411764706,0,5,,0.2,,-0.11764705882352938,,-0.02827489013397767
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::up_thr::a0.75::t0.03,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,up_thr,0.75,0.03,0.6931412886315673,0.6397973947996359,0.0002614320076448351,0.0017130254992345773,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.14560716743494362,
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p25::up_thr::a0.75::t0.03,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p25,up_thr,0.75,0.03,0.6931412886315673,0.6397973947996359,0.0002614320076448351,0.0017130254992345773,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.14560716743494362,
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::up_thr::a0.75::t0.05,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,up_thr,0.75,0.05,0.6932034281071113,0.6397973947996359,0.00032357148318884477,0.0017130254992345773,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.14560716743494362,
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::up_thr::a0.75::t0.08,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,up_thr,0.75,0.08,0.6932034281071113,0.6397973947996359,0.00032357148318884477,0.0017130254992345773,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.14560716743494362,
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p25::up_thr::a0.75::t0.05,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p25,up_thr,0.75,0.05,0.6932034281071113,0.6397973947996359,0.00032357148318884477,0.0017130254992345773,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.14560716743494362,
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p25::up_thr::a0.75::t0.08,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p25,up_thr,0.75,0.08,0.6932034281071113,0.6397973947996359,0.00032357148318884477,0.0017130254992345773,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.14560716743494362,
Q2::residual_single_model_opt_ridge/ridge_residual_full::down::a0.5::t0.05,Q2,residual_single_model_opt_ridge/ridge_residual_full,down,0.5,0.05,0.6922349935652998,0.6398943171218894,-0.0006448630586226578,0.0018099478214880227,0.0036768194371052474,-0.0036768194371052474,0.0,0.008,0.0,0.6823529411764706,0,0,,,,,,
Q2::residual_single_model_opt_ridge/ridge_residual_full::down::a0.5::t0.08,Q2,residual_single_model_opt_ridge/ridge_residual_full,down,0.5,0.08,0.6922349935652998,0.6398943171218894,-0.0006448630586226578,0.0018099478214880227,0.0036768194371052474,-0.0036768194371052474,0.0,0.008,0.0,0.6823529411764706,0,0,,,,,,
Q2::residual_single_model_opt_ridge/ridge_residual_full::down::a0.5::t0.03,Q2,residual_single_model_opt_ridge/ridge_residual_full,down,0.5,0.03,0.6922349935652998,0.6398943171218894,-0.0006448630586226578,0.0018099478214880227,0.0036768194371052474,-0.0036768194371052474,0.0,0.024,0.012,0.6823529411764706,0,1,,0.0,,-0.3176470588235294,,-0.02639274938025038
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::damped::a0.75::t0.05,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,damped,0.75,0.05,0.6919324282330099,0.6399090445946735,-0.0009474283909125525,0.0018246752942721045,0.005675948021359986,-0.002449253480315531,0.0,0.004,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.14560716743494362,
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::damped::a0.75::t0.08,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,damped,0.75,0.08,0.6919324282330099,0.6399090445946735,-0.0009474283909125525,0.0018246752942721045,0.005675948021359986,-0.002449253480315531,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.14560716743494362,
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p25::damped::a0.75::t0.05,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p25,damped,0.75,0.05,0.6919324282330099,0.6399090445946735,-0.0009474283909125525,0.0018246752942721045,0.005675948021359986,-0.002449253480315531,0.0,0.004,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.14560716743494362,
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p25::damped::a0.75::t0.08,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p25,damped,0.75,0.08,0.6919324282330099,0.6399090445946735,-0.0009474283909125525,0.0018246752942721045,0.005675948021359986,-0.002449253480315531,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.14560716743494362,
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::damped::a0.75::t0.03,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,damped,0.75,0.03,0.6919324282330099,0.6399090445946735,-0.0009474283909125525,0.0018246752942721045,0.005675948021359986,-0.002449253480315531,0.0,0.016,0.008,0.6823529411764706,1,1,0.0,0.0,-0.6823529411764706,-0.3176470588235294,-0.14560716743494362,-0.046324219570623715
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p25::damped::a0.75::t0.03,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p25,damped,0.75,0.03,0.6919324282330099,0.6399090445946735,-0.0009474283909125525,0.0018246752942721045,0.005675948021359986,-0.002449253480315531,0.0,0.016,0.008,0.6823529411764706,1,1,0.0,0.0,-0.6823529411764706,-0.3176470588235294,-0.14560716743494362,-0.046324219570623715
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p5::down::a0.5::t0.03,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p5,down,0.5,0.03,0.6931915590287979,0.6399488717960767,0.00031170240487543577,0.0018645024956753797,0.0025938710023823753,-0.0025938710023823753,0.0,0.02,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p5::down::a0.5::t0.05,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p5,down,0.5,0.05,0.6931915590287979,0.6399488717960767,0.00031170240487543577,0.0018645024956753797,0.0025938710023823753,-0.0025938710023823753,0.0,0.008,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p5::down::a0.5::t0.08,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p5,down,0.5,0.08,0.6931915590287979,0.6399488717960767,0.00031170240487543577,0.0018645024956753797,0.0025938710023823753,-0.0025938710023823753,0.0,0.004,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p35::down::a0.5::t0.03,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p35,down,0.5,0.03,0.6931915590287979,0.6399488717960767,0.00031170240487543577,0.0018645024956753797,0.0025938710023823753,-0.0025938710023823753,0.0,0.02,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p35::down::a0.5::t0.05,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p35,down,0.5,0.05,0.6931915590287979,0.6399488717960767,0.00031170240487543577,0.0018645024956753797,0.0025938710023823753,-0.0025938710023823753,0.0,0.008,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p35::down::a0.5::t0.08,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p35,down,0.5,0.08,0.6931915590287979,0.6399488717960767,0.00031170240487543577,0.0018645024956753797,0.0025938710023823753,-0.0025938710023823753,0.0,0.004,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::down::a0.5::t0.05,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,down,0.5,0.05,0.6929177682250282,0.6399923922789948,3.7911601105666826e-05,0.0019080229785934932,0.002708400500558503,-0.002708400500558503,0.0,0.004,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::down::a0.5::t0.08,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,down,0.5,0.08,0.6929177682250282,0.6399923922789948,3.7911601105666826e-05,0.0019080229785934932,0.002708400500558503,-0.002708400500558503,0.0,0.0,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p25::down::a0.5::t0.05,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p25,down,0.5,0.05,0.6929177682250282,0.6399923922789948,3.7911601105666826e-05,0.0019080229785934932,0.002708400500558503,-0.002708400500558503,0.0,0.004,0.0,0.6823529411764706,0,0,,,,,,
